hack_license,total_idle_time
B912D4E6A992E093EF44F1B52E6E7853,643854
26CC9C4B867C8BA7799823E2349D02C4,643740
F676DE30E52FA572078BC7AB2DED6756,643740
FA4FAFFB56618554E8197E2CE7D1E678,643500
AAB1C138DFF278EFFD1CEB2161D6E3A9,643260
95ED159D66BB0F6B2D7F5985ED962B54,643141
E78E5EB8A3F9C0CA3361339BC84F9B07,642900
68C167B30BA883F4963EB5DE82D2D986,642850
F13CAF0F4613574F452E589FCF955DF1,642000
A40155E00B0D5728EDB91EAB68C0A303,641940
A7B40240A2CB5870F7E0F7522E4909F8,641921
5C860A87C2AAAD6B955251D1ECDF1405,641879
5682C07954E9B555F3809EB59CA3EA51,641760
0691AD5879B7C43F4E7E93FF7019983E,641460
82B20B95903351217B48A7A55C27826A,641318
FE563FFAEFA2CE135E0A075E7F3B2254,641124
27DF2DE70E808CF4FF02A3B0A7EC232E,641040
EB2D906AF4D3366652B002AA497B8EA1,640560
5BC712E3724DC907182065BC7C3CBD41,640320
1A88AA8884483B271FF585F4A2D5301A,639600
76B89178CDDC6F10997662B5E0670C3F,639600
6C275291E0009C3BBF41F0A5028E9FEA,639480
F53B26859F6C46C24E39EEAEE8096268,639468
D0D8FBB6A686BEEE9DC2127ED3101022,639373
32D477A3CA22666358C19701276FD281,639347
DB1B4490DA4A46A7A9A009DF6A503675,639180
BF2B6C74F853F5910181B86BA4A200A1,638760
981061A12092DFAB268D3421621C080A,638760
4B512549BB2CDDFB3EA3E587AFB5FC42,638558
1D045728215EA3DE337833B85FC8379D,638553
D41A3A2101E29E17512CDA6126F79535,638160
E5791F2A2F7DDF017CF77E81C28D92DA,637800
5013693F8A88B3FBB97908AF93D81D4F,636831
6C9DEFE28A38A0F393D66C7FCB7EFB3C,636660
3391D12F09CADF8819DC415D94B68F80,636420
B9CDDE9A54B6AA95B1ADD2C961D653D1,636239
83DDCD2CC7035BEBED7AC4255688308A,636120
290621A617AFC38AF520F3EB46E6ACEC,635912
DED1B949D29BBE02D482DDDE56AD8CF0,635847
6DCF325D851A7496C64DEDB51E6CBE6D,635820
574AC6FBB634F4C45946C0F988C4ECF6,635663
A49C36F8CBBD442B1563B22D4B18F788,635488
ED6225EA65765652DA94F47B10FF9624,635472
B11C57D8A5C3FA200FA94112F46A2CB3,635340
359A4EAE218C2825F34EBCB2033F812B,635280
79A6356FADB416D333B67569D67D36B6,635220
73DC1A2D7745E8A0CE64FDF1F1A478B9,635214
B0D92F380373CBCCF291781A9613DC3D,635100
993EAD45F45B3283B7F61BD2938B8617,635040
08792DFBB946AC36BDB9BC14DFE11F5F,634980
447172BBA98BD055B160C634D167FD12,634871
14FBCDE3B2B286363DA27D39D630ECFE,634860
3F25D123FE2272419CD453A164563583,634491
23CE32E836BB0C56445E7674F27D0B60,634200
0BEE998D89D8BE9B3B79E0B474C03246,633720
85907CBF8F4E3C8F88427D918512715B,633579
B254669D0EE27915A23544BD0FBF91AA,633540
EE79C26823011718D8F6DDC4C1F404F2,633115
BCF43BB832286DFA7D900ADAD9E126AD,632992
AE30476E94AF639C5E15B7CFB8A09C0E,632688
70C517BFD403D3F62493BE3A893D8C98,632640
5CB40B2914B9D80670F4C2A3357736AD,632460
B8C534D1DB2B4E1AEB4C520C00FC92F6,632458
E5341660B6D8A4A6A6C4600330AE8A60,631952
B5C853F762C0EEF366285663ECD6D07E,631560
3C93938440888E90632F4BC59746E223,631320
398F7136F5A0E8DC5A5006E58B5898A6,631320
D9CF0DD07B0B240457280712DAC39CF8,630900
85268AE22959713CA7BB116C74EFE2C5,630600
CFCD208495D565EF66E7DFF9F98764DA,630480
846347BB499962B65A1AFEC89B32B23A,630240
9152DB4DEFC0EB64B34EB72710088605,630180
4C98F23BAB1FCE8EFB61C01C14BB764E,630180
4EF12439F3504CB04DD5596029DD428C,630120
82F1DD5B2223584947AC1B83B4CCFDF1,629880
D6740F16ECAFD08DEA99989AD78D44DA,629580
CF2A099B4332362CC0F2B7BA22D6E941,629400
5E234B597D46F67261581650817DCF88,629100
